case_id,process_type,department,activity,timestamp,resource
WF-1078,HR Onboarding,Finance,Manager Approval,2026-06-22T05:06:00,emp_0022
WF-1078,HR Onboarding,Finance,Approved,2026-06-23T11:06:00,emp_0071
WF-1079,HR Onboarding,Finance,Submitted,2026-06-03T22:13:00,emp_0056
WF-1079,HR Onboarding,Finance,Under Review,2026-06-05T17:13:00,emp_0130
WF-1079,HR Onboarding,Finance,Manager Approval,2026-06-07T05:13:00,emp_0175
WF-1079,HR Onboarding,Finance,Compliance Check,2026-06-09T00:13:00,emp_0032
WF-1079,HR Onboarding,Finance,Rejected,2026-06-10T01:13:00,emp_0047
WF-1080,Finance Approval,Finance,Submitted,2026-06-21T23:43:00,emp_0111
WF-1080,Finance Approval,Finance,Under Review,2026-06-22T12:43:00,emp_0166
WF-1080,Finance Approval,Finance,Manager Approval,2026-06-22T15:43:00,emp_0073
WF-1080,Finance Approval,Finance,Compliance Check,2026-06-23T02:43:00,emp_0142
WF-1080,Finance Approval,Finance,Rejected,2026-06-23T19:43:00,emp_0034
WF-1081,Procurement,Sales,Submitted,2026-06-18T05:30:00,emp_0146
WF-1081,Procurement,Sales,Under Review,2026-06-19T23:30:00,emp_0042
WF-1081,Procurement,Sales,Approved,2026-06-21T11:30:00,emp_0115
WF-1082,Legal Review,Human Resources,Submitted,2026-06-26T17:27:00,emp_0115
WF-1082,Legal Review,Human Resources,Under Review,2026-06-27T04:27:00,emp_0168
WF-1082,Legal Review,Human Resources,Manager Approval,2026-06-27T15:27:00,emp_0070
WF-1082,Legal Review,Human Resources,Compliance Check,2026-06-28T12:27:00,emp_0013
WF-1082,Legal Review,Human Resources,Rejected,2026-06-30T04:27:00,emp_0056
WF-1083,Procurement,Human Resources,Submitted,2026-06-21T01:06:00,emp_0120
WF-1083,Procurement,Human Resources,Under Review,2026-06-21T21:06:00,emp_0154
WF-1083,Procurement,Human Resources,Manager Approval,2026-06-22T17:06:00,emp_0169
WF-1083,Procurement,Human Resources,Approved,2026-06-23T06:06:00,emp_0159
WF-1084,Legal Review,IT,Submitted,2026-06-29T13:17:00,emp_0068
WF-1084,Legal Review,IT,Under Review,2026-06-30T10:17:00,emp_0095
WF-1084,Legal Review,IT,Manager Approval,2026-06-30T19:17:00,emp_0014
WF-1084,Legal Review,IT,Compliance Check,2026-07-01T07:17:00,emp_0027
WF-1084,Legal Review,IT,Approved,2026-07-01T16:17:00,emp_0125
WF-1085,Legal Review,Finance,Submitted,2026-06-20T14:33:00,emp_0111
WF-1085,Legal Review,Finance,Under Review,2026-06-22T11:33:00,emp_0018
WF-1085,Legal Review,Finance,Manager Approval,2026-06-22T14:33:00,emp_0180
WF-1085,Legal Review,Finance,Compliance Check,2026-06-24T02:33:00,emp_0167
WF-1085,Legal Review,Finance,Approved,2026-06-26T01:33:00,emp_0108
WF-1086,IT Service Request,IT,Submitted,2026-07-02T03:31:00,emp_0107
WF-1086,IT Service Request,IT,Under Review,2026-07-02T08:31:00,emp_0108
WF-1086,IT Service Request,IT,Manager Approval,2026-07-03T02:31:00,emp_0058
WF-1086,IT Service Request,IT,Rejected,2026-07-04T17:31:00,emp_0160
WF-1087,Finance Approval,Supply Chain,Submitted,2026-06-18T15:28:00,emp_0155
WF-1087,Finance Approval,Supply Chain,Under Review,2026-06-19T13:28:00,emp_0120
WF-1087,Finance Approval,Supply Chain,Manager Approval,2026-06-20T01:28:00,emp_0016
WF-1087,Finance Approval,Supply Chain,Rejected,2026-06-20T02:28:00,emp_0069
WF-1088,IT Service Request,Legal,Submitted,2026-06-12T22:08:00,emp_0114
WF-1088,IT Service Request,Legal,Under Review,2026-06-14T18:08:00,emp_0059
WF-1088,IT Service Request,Legal,Manager Approval,2026-06-16T05:08:00,emp_0063
WF-1088,IT Service Request,Legal,Compliance Check,2026-06-17T15:08:00,emp_0136
WF-1088,IT Service Request,Legal,Rejected,2026-06-17T16:08:00,emp_0192
WF-1089,Finance Approval,Finance,Submitted,2026-06-01T05:35:00,emp_0123
WF-1089,Finance Approval,Finance,Under Review,2026-06-03T04:35:00,emp_0175
WF-1089,Finance Approval,Finance,Manager Approval,2026-06-03T15:35:00,emp_0145
WF-1089,Finance Approval,Finance,Rejected,2026-06-05T05:35:00,emp_0036
WF-1090,HR Onboarding,Supply Chain,Submitted,2026-06-06T08:49:00,emp_0070
WF-1090,HR Onboarding,Supply Chain,Under Review,2026-06-07T19:49:00,emp_0177
WF-1090,HR Onboarding,Supply Chain,Manager Approval,2026-06-08T19:49:00,emp_0059
WF-1090,HR Onboarding,Supply Chain,Approved,2026-06-09T21:49:00,emp_0020
WF-1091,IT Service Request,IT,Submitted,2026-06-03T19:08:00,emp_0136
WF-1091,IT Service Request,IT,Under Review,2026-06-05T13:08:00,emp_0015
WF-1091,IT Service Request,IT,Manager Approval,2026-06-06T03:08:00,emp_0008
WF-1091,IT Service Request,IT,Approved,2026-06-08T02:08:00,emp_0029
WF-1092,Legal Review,IT,Submitted,2026-06-20T18:46:00,emp_0161
WF-1092,Legal Review,IT,Under Review,2026-06-22T17:46:00,emp_0118
WF-1092,Legal Review,IT,Manager Approval,2026-06-22T20:46:00,emp_0108
WF-1092,Legal Review,IT,Rejected,2026-06-23T00:46:00,emp_0076
WF-1093,Legal Review,Supply Chain,Submitted,2026-06-27T09:15:00,emp_0153
WF-1093,Legal Review,Supply Chain,Under Review,2026-06-28T03:15:00,emp_0053
WF-1093,Legal Review,Supply Chain,Manager Approval,2026-06-30T03:15:00,emp_0013
WF-1093,Legal Review,Supply Chain,Approved,2026-06-30T12:15:00,emp_0144
WF-1094,Legal Review,Legal,Submitted,2026-06-02T18:08:00,emp_0146
WF-1094,Legal Review,Legal,Under Review,2026-06-03T16:08:00,emp_0146
WF-1094,Legal Review,Legal,Manager Approval,2026-06-04T01:08:00,emp_0156
WF-1094,Legal Review,Legal,Approved,2026-06-05T09:08:00,emp_0033
WF-1095,Legal Review,Sales,Submitted,2026-06-12T00:15:00,emp_0137
WF-1095,Legal Review,Sales,Under Review,2026-06-13T16:15:00,emp_0075
WF-1095,Legal Review,Sales,Manager Approval,2026-06-14T06:15:00,emp_0024
WF-1095,Legal Review,Sales,Rejected,2026-06-14T22:15:00,emp_0120
WF-1096,Legal Review,Human Resources,Submitted,2026-06-03T04:40:00,emp_0094
WF-1096,Legal Review,Human Resources,Under Review,2026-06-03T06:40:00,emp_0142
WF-1096,Legal Review,Human Resources,Manager Approval,2026-06-04T14:40:00,emp_0152
WF-1096,Legal Review,Human Resources,Rejected,2026-06-05T14:40:00,emp_0064
WF-1097,Legal Review,IT,Submitted,2026-06-09T23:16:00,emp_0048
WF-1097,Legal Review,IT,Under Review,2026-06-10T10:16:00,emp_0155
WF-1097,Legal Review,IT,Approved,2026-06-11T18:16:00,emp_0088
WF-1098,Legal Review,Finance,Submitted,2026-06-08T13:40:00,emp_0067
WF-1098,Legal Review,Finance,Under Review,2026-06-09T12:40:00,emp_0162
WF-1098,Legal Review,Finance,Manager Approval,2026-06-09T19:40:00,emp_0143
WF-1098,Legal Review,Finance,Approved,2026-06-11T19:40:00,emp_0087
WF-1099,HR Onboarding,Operations,Submitted,2026-06-18T10:54:00,emp_0158
WF-1099,HR Onboarding,Operations,Under Review,2026-06-18T20:54:00,emp_0055
WF-1099,HR Onboarding,Operations,Manager Approval,2026-06-19T00:54:00,emp_0100
WF-1099,HR Onboarding,Operations,Compliance Check,2026-06-21T00:54:00,emp_0083
WF-1099,HR Onboarding,Operations,Rejected,2026-06-22T02:54:00,emp_0115
WF-1100,IT Service Request,IT,Submitted,2026-06-15T05:42:00,emp_0104
WF-1100,IT Service Request,IT,Under Review,2026-06-15T16:42:00,emp_0158
WF-1100,IT Service Request,IT,Compliance Check,2026-06-16T05:42:00,emp_0199
WF-1100,IT Service Request,IT,Rejected,2026-06-17T17:42:00,emp_0059
WF-1101,HR Onboarding,Operations,Submitted,2026-06-27T06:08:00,emp_0177
WF-1101,HR Onboarding,Operations,Under Review,2026-06-27T08:08:00,emp_0111
WF-1101,HR Onboarding,Operations,Manager Approval,2026-06-28T08:08:00,emp_0117
WF-1101,HR Onboarding,Operations,Rejected,2026-06-29T09:08:00,emp_0200
WF-1102,IT Service Request,IT,Submitted,2026-06-15T20:33:00,emp_0161
WF-1102,IT Service Request,IT,Under Review,2026-06-17T00:33:00,emp_0131
WF-1102,IT Service Request,IT,Manager Approval,2026-06-18T16:33:00,emp_0135
WF-1102,IT Service Request,IT,Rejected,2026-06-20T00:33:00,emp_0160
WF-1103,HR Onboarding,Legal,Submitted,2026-06-11T05:51:00,emp_0009
WF-1103,HR Onboarding,Legal,Under Review,2026-06-12T04:51:00,emp_0079
WF-1103,HR Onboarding,Legal,Manager Approval,2026-06-12T10:51:00,emp_0015
WF-1103,HR Onboarding,Legal,Compliance Check,2026-06-13T19:51:00,emp_0138
WF-1103,HR Onboarding,Legal,Rejected,2026-06-14T17:51:00,emp_0153
WF-1104,HR Onboarding,Supply Chain,Submitted,2026-06-26T06:24:00,emp_0029
WF-1104,HR Onboarding,Supply Chain,Under Review,2026-06-26T20:24:00,emp_0074
WF-1104,HR Onboarding,Supply Chain,Manager Approval,2026-06-27T12:24:00,emp_0127
WF-1104,HR Onboarding,Supply Chain,Rejected,2026-06-29T00:24:00,emp_0141
WF-1105,Finance Approval,Sales,Submitted,2026-06-25T02:33:00,emp_0162
WF-1105,Finance Approval,Sales,Under Review,2026-06-25T07:33:00,emp_0048
WF-1105,Finance Approval,Sales,Manager Approval,2026-06-25T17:33:00,emp_0114
WF-1105,Finance Approval,Sales,Compliance Check,2026-06-26T21:33:00,emp_0123
WF-1105,Finance Approval,Sales,Rejected,2026-06-27T14:33:00,emp_0020
WF-1106,Procurement,Finance,Submitted,2026-06-26T12:01:00,emp_0171
WF-1106,Procurement,Finance,Under Review,2026-06-28T07:01:00,emp_0052
WF-1106,Procurement,Finance,Manager Approval,2026-06-28T21:01:00,emp_0095
WF-1106,Procurement,Finance,Compliance Check,2026-06-30T16:01:00,emp_0101
WF-1106,Procurement,Finance,Rejected,2026-07-01T04:01:00,emp_0191
WF-1107,Finance Approval,Legal,Submitted,2026-06-12T06:09:00,emp_0027
WF-1107,Finance Approval,Legal,Under Review,2026-06-12T18:09:00,emp_0029
WF-1107,Finance Approval,Legal,Manager Approval,2026-06-12T19:09:00,emp_0184
WF-1107,Finance Approval,Legal,Compliance Check,2026-06-14T05:09:00,emp_0086
WF-1107,Finance Approval,Legal,Approved,2026-06-15T16:09:00,emp_0141
WF-1108,HR Onboarding,Human Resources,Submitted,2026-06-06T21:53:00,emp_0175
WF-1108,HR Onboarding,Human Resources,Under Review,2026-06-08T17:53:00,emp_0072
WF-1108,HR Onboarding,Human Resources,Manager Approval,2026-06-08T21:53:00,emp_0147
WF-1108,HR Onboarding,Human Resources,Rejected,2026-06-09T11:53:00,emp_0025
WF-1109,Finance Approval,Legal,Submitted,2026-06-16T06:11:00,emp_0059
WF-1109,Finance Approval,Legal,Under Review,2026-06-16T08:11:00,emp_0085
WF-1109,Finance Approval,Legal,Manager Approval,2026-06-16T17:11:00,emp_0107
WF-1109,Finance Approval,Legal,Approved,2026-06-18T12:11:00,emp_0010
WF-1110,HR Onboarding,Human Resources,Submitted,2026-06-25T14:35:00,emp_0130
WF-1110,HR Onboarding,Human Resources,Under Review,2026-06-26T07:35:00,emp_0050
WF-1110,HR Onboarding,Human Resources,Manager Approval,2026-06-26T19:35:00,emp_0105
WF-1110,HR Onboarding,Human Resources,Approved,2026-06-27T22:35:00,emp_0111
WF-1111,Legal Review,Finance,Submitted,2026-06-07T17:24:00,emp_0033
WF-1111,Legal Review,Finance,Under Review,2026-06-09T16:24:00,emp_0188
WF-1111,Legal Review,Finance,Manager Approval,2026-06-10T04:24:00,emp_0169
WF-1111,Legal Review,Finance,Compliance Check,2026-06-11T10:24:00,emp_0148
WF-1111,Legal Review,Finance,Approved,2026-06-13T00:24:00,emp_0175
WF-1112,Finance Approval,IT,Submitted,2026-06-21T03:10:00,emp_0063
WF-1112,Finance Approval,IT,Under Review,2026-06-22T08:10:00,emp_0002
WF-1112,Finance Approval,IT,Manager Approval,2026-06-23T04:10:00,emp_0063
WF-1112,Finance Approval,IT,Approved,2026-06-24T20:10:00,emp_0175
WF-1113,HR Onboarding,Human Resources,Submitted,2026-06-09T22:25:00,emp_0163
WF-1113,HR Onboarding,Human Resources,Under Review,2026-06-10T12:25:00,emp_0175
WF-1113,HR Onboarding,Human Resources,Manager Approval,2026-06-11T08:25:00,emp_0181
WF-1113,HR Onboarding,Human Resources,Compliance Check,2026-06-11T22:25:00,emp_0007
WF-1113,HR Onboarding,Human Resources,Approved,2026-06-13T04:25:00,emp_0137
WF-1114,HR Onboarding,Finance,Submitted,2026-06-22T23:20:00,emp_0046
WF-1114,HR Onboarding,Finance,Under Review,2026-06-24T03:20:00,emp_0149
WF-1114,HR Onboarding,Finance,Manager Approval,2026-06-24T08:20:00,emp_0028
WF-1114,HR Onboarding,Finance,Compliance Check,2026-06-25T14:20:00,emp_0174
WF-1114,HR Onboarding,Finance,Rejected,2026-06-26T09:20:00,emp_0165
WF-1115,Legal Review,Operations,Submitted,2026-06-19T00:02:00,emp_0024
WF-1115,Legal Review,Operations,Under Review,2026-06-20T10:02:00,emp_0137
WF-1115,Legal Review,Operations,Manager Approval,2026-06-20T23:02:00,emp_0165
WF-1115,Legal Review,Operations,Approved,2026-06-21T12:02:00,emp_0096
WF-1116,IT Service Request,Supply Chain,Submitted,2026-06-20T08:46:00,emp_0183
WF-1116,IT Service Request,Supply Chain,Under Review,2026-06-21T19:46:00,emp_0044
WF-1116,IT Service Request,Supply Chain,Manager Approval,2026-06-23T15:46:00,emp_0153
WF-1116,IT Service Request,Supply Chain,Approved,2026-06-25T00:46:00,emp_0120
WF-1117,IT Service Request,Supply Chain,Submitted,2026-06-06T09:49:00,emp_0187
WF-1117,IT Service Request,Supply Chain,Under Review,2026-06-06T21:49:00,emp_0127
WF-1117,IT Service Request,Supply Chain,Manager Approval,2026-06-08T14:49:00,emp_0142
WF-1117,IT Service Request,Supply Chain,Rejected,2026-06-10T14:49:00,emp_0048
WF-1118,Legal Review,Sales,Submitted,2026-06-02T11:14:00,emp_0142
WF-1118,Legal Review,Sales,Under Review,2026-06-03T02:14:00,emp_0040
WF-1118,Legal Review,Sales,Manager Approval,2026-06-04T02:14:00,emp_0164
WF-1118,Legal Review,Sales,Compliance Check,2026-06-05T17:14:00,emp_0142
WF-1118,Legal Review,Sales,Approved,2026-06-06T12:14:00,emp_0187
WF-1119,HR Onboarding,Supply Chain,Submitted,2026-06-10T03:17:00,emp_0093
WF-1119,HR Onboarding,Supply Chain,Under Review,2026-06-11T02:17:00,emp_0111
WF-1119,HR Onboarding,Supply Chain,Manager Approval,2026-06-12T03:17:00,emp_0068
WF-1119,HR Onboarding,Supply Chain,Approved,2026-06-12T07:17:00,emp_0083
WF-1120,IT Service Request,Human Resources,Submitted,2026-06-17T15:02:00,emp_0071
WF-1120,IT Service Request,Human Resources,Under Review,2026-06-17T18:02:00,emp_0130
WF-1120,IT Service Request,Human Resources,Manager Approval,2026-06-17T23:02:00,emp_0144
WF-1120,IT Service Request,Human Resources,Rejected,2026-06-18T15:02:00,emp_0086
WF-1121,Legal Review,Operations,Submitted,2026-06-21T04:20:00,emp_0100
WF-1121,Legal Review,Operations,Under Review,2026-06-21T08:20:00,emp_0026
WF-1121,Legal Review,Operations,Manager Approval,2026-06-22T00:20:00,emp_0142
WF-1121,Legal Review,Operations,Compliance Check,2026-06-23T05:20:00,emp_0063
WF-1121,Legal Review,Operations,Approved,2026-06-24T00:20:00,emp_0135
WF-1122,Finance Approval,Human Resources,Submitted,2026-07-01T02:38:00,emp_0168
WF-1122,Finance Approval,Human Resources,Under Review,2026-07-02T20:38:00,emp_0113
WF-1122,Finance Approval,Human Resources,Manager Approval,2026-07-03T06:38:00,emp_0028
WF-1122,Finance Approval,Human Resources,Compliance Check,2026-07-03T22:38:00,emp_0188
WF-1122,Finance Approval,Human Resources,Rejected,2026-07-04T12:38:00,emp_0129
WF-1123,Legal Review,Human Resources,Submitted,2026-06-06T08:27:00,emp_0135
WF-1123,Legal Review,Human Resources,Under Review,2026-06-07T20:27:00,emp_0075
WF-1123,Legal Review,Human Resources,Manager Approval,2026-06-07T21:27:00,emp_0184
WF-1123,Legal Review,Human Resources,Rejected,2026-06-08T11:27:00,emp_0124
WF-1124,Legal Review,Human Resources,Submitted,2026-06-20T16:01:00,emp_0070
WF-1124,Legal Review,Human Resources,Under Review,2026-06-21T00:01:00,emp_0077
WF-1124,Legal Review,Human Resources,Manager Approval,2026-06-21T20:01:00,emp_0019
WF-1124,Legal Review,Human Resources,Compliance Check,2026-06-22T07:01:00,emp_0176
WF-1124,Legal Review,Human Resources,Approved,2026-06-23T07:01:00,emp_0006
WF-1125,IT Service Request,Human Resources,Submitted,2026-06-25T17:02:00,emp_0036
WF-1125,IT Service Request,Human Resources,Under Review,2026-06-25T18:02:00,emp_0104
WF-1125,IT Service Request,Human Resources,Manager Approval,2026-06-27T10:02:00,emp_0042
WF-1125,IT Service Request,Human Resources,Rejected,2026-06-28T07:02:00,emp_0064
WF-1126,Procurement,Operations,Submitted,2026-06-04T05:23:00,emp_0181
WF-1126,Procurement,Operations,Under Review,2026-06-05T20:23:00,emp_0022
WF-1126,Procurement,Operations,Manager Approval,2026-06-05T22:23:00,emp_0113
WF-1126,Procurement,Operations,Compliance Check,2026-06-06T12:23:00,emp_0071
WF-1126,Procurement,Operations,Approved,2026-06-06T21:23:00,emp_0029
WF-1127,Legal Review,Legal,Submitted,2026-06-11T07:57:00,emp_0085
WF-1127,Legal Review,Legal,Under Review,2026-06-12T06:57:00,emp_0113
WF-1127,Legal Review,Legal,Manager Approval,2026-06-13T08:57:00,emp_0089
WF-1127,Legal Review,Legal,Approved,2026-06-13T19:57:00,emp_0116
WF-1128,Procurement,Operations,Submitted,2026-06-21T19:50:00,emp_0052
WF-1128,Procurement,Operations,Under Review,2026-06-21T21:50:00,emp_0034
WF-1128,Procurement,Operations,Manager Approval,2026-06-22T03:50:00,emp_0108
WF-1128,Procurement,Operations,Rejected,2026-06-22T11:50:00,emp_0163
WF-1129,HR Onboarding,Sales,Submitted,2026-06-16T05:06:00,emp_0045
WF-1129,HR Onboarding,Sales,Under Review,2026-06-17T04:06:00,emp_0040
WF-1129,HR Onboarding,Sales,Manager Approval,2026-06-17T05:06:00,emp_0131
WF-1129,HR Onboarding,Sales,Approved,2026-06-18T12:06:00,emp_0058
WF-1130,Finance Approval,Supply Chain,Submitted,2026-06-14T21:59:00,emp_0092
WF-1130,Finance Approval,Supply Chain,Under Review,2026-06-14T22:59:00,emp_0151
WF-1130,Finance Approval,Supply Chain,Manager Approval,2026-06-16T17:59:00,emp_0114
WF-1130,Finance Approval,Supply Chain,Compliance Check,2026-06-18T05:59:00,emp_0008
WF-1130,Finance Approval,Supply Chain,Approved,2026-06-19T04:59:00,emp_0197
WF-1131,Finance Approval,Supply Chain,Submitted,2026-06-27T14:35:00,emp_0199
WF-1131,Finance Approval,Supply Chain,Under Review,2026-06-29T01:35:00,emp_0179
WF-1131,Finance Approval,Supply Chain,Compliance Check,2026-06-30T11:35:00,emp_0150
WF-1131,Finance Approval,Supply Chain,Approved,2026-07-01T19:35:00,emp_0075
WF-1132,HR Onboarding,Sales,Submitted,2026-06-12T06:59:00,emp_0160
WF-1132,HR Onboarding,Sales,Under Review,2026-06-13T07:59:00,emp_0148
WF-1132,HR Onboarding,Sales,Manager Approval,2026-06-14T15:59:00,emp_0038
WF-1132,HR Onboarding,Sales,Rejected,2026-06-16T01:59:00,emp_0013
WF-1133,Legal Review,Legal,Submitted,2026-06-26T23:38:00,emp_0048
WF-1133,Legal Review,Legal,Under Review,2026-06-28T20:38:00,emp_0120
WF-1133,Legal Review,Legal,Approved,2026-06-30T18:38:00,emp_0025
WF-1134,HR Onboarding,IT,Submitted,2026-06-29T08:58:00,emp_0112
WF-1134,HR Onboarding,IT,Under Review,2026-06-29T17:58:00,emp_0139
WF-1134,HR Onboarding,IT,Compliance Check,2026-06-30T18:58:00,emp_0144
WF-1134,HR Onboarding,IT,Rejected,2026-07-01T07:58:00,emp_0005
WF-1135,Procurement,IT,Submitted,2026-06-21T19:27:00,emp_0168
WF-1135,Procurement,IT,Under Review,2026-06-22T18:27:00,emp_0095
WF-1135,Procurement,IT,Compliance Check,2026-06-23T12:27:00,emp_0036
WF-1135,Procurement,IT,Rejected,2026-06-25T00:27:00,emp_0016
WF-1136,Procurement,Human Resources,Submitted,2026-06-08T03:13:00,emp_0143
WF-1136,Procurement,Human Resources,Under Review,2026-06-09T22:13:00,emp_0159
WF-1136,Procurement,Human Resources,Manager Approval,2026-06-10T15:13:00,emp_0168
WF-1136,Procurement,Human Resources,Approved,2026-06-11T02:13:00,emp_0102
WF-1137,Legal Review,Operations,Submitted,2026-06-28T21:42:00,emp_0161
WF-1137,Legal Review,Operations,Under Review,2026-06-30T18:42:00,emp_0179
WF-1137,Legal Review,Operations,Rejected,2026-07-02T06:42:00,emp_0022
WF-1138,Finance Approval,Sales,Submitted,2026-06-13T11:42:00,emp_0116
WF-1138,Finance Approval,Sales,Under Review,2026-06-14T10:42:00,emp_0130
WF-1138,Finance Approval,Sales,Manager Approval,2026-06-16T05:42:00,emp_0065
WF-1138,Finance Approval,Sales,Compliance Check,2026-06-17T21:42:00,emp_0130
WF-1138,Finance Approval,Sales,Approved,2026-06-19T11:42:00,emp_0146
WF-1139,Procurement,Supply Chain,Submitted,2026-06-20T09:27:00,emp_0067
WF-1139,Procurement,Supply Chain,Under Review,2026-06-22T03:27:00,emp_0131
WF-1139,Procurement,Supply Chain,Manager Approval,2026-06-23T13:27:00,emp_0076
WF-1139,Procurement,Supply Chain,Rejected,2026-06-24T16:27:00,emp_0148
WF-1140,Procurement,Legal,Submitted,2026-06-22T08:06:00,emp_0187
WF-1140,Procurement,Legal,Under Review,2026-06-23T08:06:00,emp_0053
WF-1140,Procurement,Legal,Manager Approval,2026-06-23T10:06:00,emp_0136
WF-1140,Procurement,Legal,Compliance Check,2026-06-25T05:06:00,emp_0057
WF-1140,Procurement,Legal,Approved,2026-06-26T04:06:00,emp_0125
